id,lclas,mlsfc,id_poi,poi_nm,branch_nm,sub_nm,mcate_cd,mcate_nm,pnu,sido_nm,sgg_nm,bemd_nm,ri_nm,beonji,badm_cd,hadm_cd,rd_cd,rd_nm,bld_num,x,y,grid_cd,lst_updt_dt,data_orgn,FILE_NAME,base_ymd
KCLHTPO25N000000102,장소,유적지,10684191,장명등,,,60605,보물,4148032029100990003,경기도,파주시,탄현면,오금리,99-3,4148032029,4148032000,,,,126.718716,37.8246464,다사312808,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000103,장소,유적지,10684192,철천리칠불석상,,,60605,보물,4617043022111900000,전라남도,나주시,봉황면,철천리,1190,4617043022,4617043000,,,,126.7823026,34.9396358,다라344607,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000104,장소,유적지,10684193,보화리석불입상,,,60605,보물,5218033022101160000,전북특별자치도,정읍시,소성면,보화리,116,5218033022,5218033000,,,,126.7773506,35.559309,다마345294,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000105,장소,유적지,10684195,은선리삼층석탑,,,60605,보물,5218035021100440000,전북특별자치도,정읍시,영원면,은선리,44,5218035021,5218035000,,,,126.7936543,35.6436924,다마360388,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000106,장소,유적지,10684196,철보살좌상,,,60605,보물,4479037028101770007,충청남도,청양군,남양면,온암리,177-7,4479037028,4479037000,,,,126.7795129,36.3705403,다바353194,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000107,장소,유적지,10684197,대웅전,,,60605,보물,4617042028109990000,전라남도,나주시,다도면,마산리,999,4617042028,4617042000,,,,126.8234896,34.9087494,다라381573,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000108,장소,유적지,10684198,보림사서부도,,,60605,보물,4680035032200500000,전라남도,장흥군,유치면,봉덕리,산50,4680035032,4680035000,,,,126.8880178,34.8142713,다라440468,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000109,장소,유적지,10684199,소요대사부도,,,60605,보물,4688040025100260000,전라남도,장성군,북하면,약수리,26,4688040025,4688040000,,,,126.8835961,35.4398897,다마440161,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000110,장소,유적지,10684201,용미리석불입상,,,60605,보물,4148035026200080000,경기도,파주시,광탄면,용미리,산8,4148035026,4148035000,,,,126.8642159,37.754059,다사439729,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000111,장소,유적지,10684202,서오층석탑,,,60605,보물,2915510200100160002,광주광역시,남구,구동,,16-2,2915510200,2915554500,,,,126.9078965,35.147901,다라460837,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000112,장소,유적지,10684204,중초사지당간지주,,,60605,보물,4117110200102140000,경기도,안양시만안구,석수동,,214,4117110200,4117159000,,,,126.9176214,37.4180347,다사484355,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000113,장소,유적지,10684205,인조별서유기비,,,60605,보물,1138010800100080012,서울특별시,은평구,역촌동,,8-12,1138010800,1138062500,,,,126.9166217,37.6087499,다사485567,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000114,장소,유적지,10684206,피향정,,,60605,보물,5218039030101020002,전북특별자치도,정읍시,태인면,태창리,102-2,5218039030,5218039000,,,,126.9429704,35.6513639,다마495396,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000115,장소,유적지,10684207,장하리삼층석탑,,,60605,보물,4476042024105360000,충청남도,부여군,장암면,장하리,536,4476042024,4476042000,,,,126.947034,36.2353674,다바503043,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000116,장소,유적지,10684210,단정문,,,60605,보물,1111011500100010028,서울특별시,종로구,사직동,,1-28,1111011500,1111053000,,,,126.9686367,37.5757328,다사530530,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000117,장소,유적지,10684213,마곡사오층석탑,,,60605,보물,4415039029105670000,충청남도,공주시,사곡면,운암리,567,4415039029,4415039000,,,,127.0121115,36.5590554,다바563402,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000118,장소,유적지,10684214,읍내리당간지주,,,60605,보물,4420011000102550012,충청남도,아산시,읍내동,,255-12,4420011000,4420062000,,,,127.0161855,36.7612146,다바568626,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000119,장소,유적지,10684216,동관왕묘,,,60605,보물,1111017500102380001,서울특별시,종로구,숭인동,,238-1,1111017500,1111071000,,,,127.018436,37.5727815,다사574527,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000120,장소,유적지,10684218,혜덕왕사진응탑비,,,60605,보물,5221045029100410000,전북특별자치도,김제시,금산면,금산리,41,5221045029,5221045000,,,,127.0557044,35.7240445,다마598476,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000121,장소,유적지,10684220,천원삼대리마애불,,,60605,보물,4413131026200280001,충청남도,천안시동남구,풍세면,삼태리,산28-1,4413131026,4413131000,,,,127.0868049,36.7276423,다바631589,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000122,장소,유적지,10684221,철조여래좌상,,,60605,보물,4122031024105480005,경기도,평택시,진위면,동천리,548-5,4122031024,4122031000,,,,127.100854,37.1080596,다사645011,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000123,장소,유적지,10684222,봉천리오층석탑,,,60605,보물,4678035025107670001,전라남도,보성군,복내면,봉천리,767-1,4678035025,4678035000,,,,127.1354613,34.9002904,다라666562,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000124,장소,유적지,10684223,가곡리오층석탑,,,60605,보물,4672040026100020000,전라남도,곡성군,오산면,가곡리,2,4672040026,4672040000,,,,127.1434612,35.2492516,다라675949,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000125,장소,유적지,10684224,용암리석등,,,60605,보물,5275033027107260000,전북특별자치도,임실군,신평면,용암리,726,5275033027,5275033000,,,,127.1878983,35.6415667,다마717384,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000126,장소,유적지,10684226,대종,,,60605,보물,4136025325102550000,경기도,남양주시,진접읍,부평리,255,4136025325,4136025300,,,,127.1833517,37.7472917,다사721720,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000127,장소,유적지,10684227,대웅전,,,60605,보물,4423039037100020001,충청남도,논산시,양촌면,중산리,2-1,4423039037,4423039000,,,,127.2063203,36.1057267,다마735899,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000128,장소,유적지,10684228,유신리마애여래좌상,,,60605,보물,4678034028105310000,전라남도,보성군,율어면,유신리,531,4678034028,4678034000,,,,127.2299828,34.8688086,다라753527,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000129,장소,유적지,10684229,개태사지석불입상,,,60605,보물,4423036023101080001,충청남도,논산시,연산면,천호리,108-1,4423036023,4423036000,,,,127.2294514,36.2408038,다바756048,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000130,장소,유적지,10684231,대웅전,,,60605,보물,5271034025105690002,전북특별자치도,완주군,소양면,대흥리,569-2,5271034025,5271034000,,,,127.2423597,35.8852429,다마767654,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000131,장소,유적지,10684232,종루,,,60605,보물,5271034025105690002,전북특별자치도,완주군,소양면,대흥리,569-2,5271034025,5271034000,,,,127.2417074,35.8853345,다마766654,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000132,장소,유적지,10684234,우화루,,,60605,보물,5271041022110780000,전북특별자치도,완주군,경천면,가천리,1078,5271041022,5271041000,,,,127.2870721,36.0662171,다마808854,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000133,장소,유적지,10684236,안심사계단,,,60605,보물,5271038022100260002,전북특별자치도,완주군,운주면,완창리,26-2,5271038022,5271038000,,,,127.3029931,36.1083348,다마822901,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000134,장소,유적지,10684237,영산전,,,60605,보물,4155032024105080000,경기도,안성시,금광면,상중리,508,4155032024,4155032000,,,,127.3068116,36.9398813,다바827824,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000135,장소,유적지,10684239,대웅전,,,60605,보물,4615025032108020000,전라남도,순천시,승주읍,죽학리,802,4615025032,4615025000,,,,127.3311373,34.9965621,다라845668,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000136,장소,유적지,10684240,연곡리석비,,,60605,보물,4375025035104850002,충청북도,진천군,진천읍,연곡리,485-2,4375025035,4375025000,,,,127.34024,36.8400954,다바857713,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000137,장소,유적지,10684241,오층석탑,,,60605,보물,5219010800104890000,전북특별자치도,남원시,왕정동,,489,5219010800,5219056000,,,,127.3677697,35.4071727,다마879123,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000138,장소,유적지,10684242,동화사삼층석탑,,,60605,보물,4615039038102820000,전라남도,순천시,별량면,대룡리,282,4615039038,4615039000,,,,127.3947494,34.8730883,다라903531,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000139,장소,유적지,10684243,철조여래좌상,,,60605,보물,5219011600103920001,전북특별자치도,남원시,도통동,,392-1,5219011600,5219059000,,,,127.391259,35.4124234,다마901129,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000140,장소,유적지,10684244,대웅전,,,60605,보물,4677037026103690000,전라남도,고흥군,점암면,성기리,369,4677037026,4677037000,,,,127.4140783,34.6388069,다라921271,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000141,장소,유적지,10684245,대웅전,,,60605,보물,4311231028200470001,충청북도,청주시서원구,남이면,사동리,산47-1,4311231028,4311231000,,,,127.4130025,36.5524034,다바922394,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000142,장소,유적지,10684248,석불상군,,,60605,보물,4311210100102160001,충청북도,청주시서원구,사직동,,216-1,4311210100,4311251000,,,,127.4820392,36.6417072,다바983493,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000143,장소,유적지,10684251,대웅전,,,60605,보물,4615032034107170000,전라남도,순천시,서면,청소리,717,4615032034,4615032000,,,,127.5140258,35.0619672,라라012741,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000144,장소,유적지,10684252,계산리오층석탑,,,60605,보물,4311133028100480000,충청북도,청주시상당구,가덕면,계산리,48,4311133028,4311133000,,,,127.5619026,36.5508548,라바055392,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000145,장소,유적지,10684253,정지국사부도및비,,,60605,보물,4183040033200990006,경기도,양평군,용문면,신점리,산99-6,4183040033,4183040000,,,,127.5766554,37.5496691,라사067500,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000146,장소,유적지,10684254,영국사부도,,,60605,보물,4374039028114010002,충청북도,영동군,양산면,누교리,1401-2,4374039028,4374039000,,,,127.6109375,36.1574991,라마099956,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000147,장소,유적지,10684255,영국사삼층석탑,,,60605,보물,4374039028113950002,충청북도,영동군,양산면,누교리,1395-2,4374039028,4374039000,,,,127.610886,36.1582544,라마099956,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000148,장소,유적지,10684256,원각국사비,,,60605,보물,4374039028114100001,충청북도,영동군,양산면,누교리,1410-1,4374039028,4374039000,,,,127.6096309,36.1574648,라마098956,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000149,장소,유적지,10684257,망탑봉삼층석탑,,,60605,보물,4374039028115080000,충청북도,영동군,양산면,누교리,1508,4374039028,4374039000,,,,127.6115192,36.1587236,라마100957,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000150,장소,유적지,10684259,보안사삼층석탑,,,60605,보물,4376037024103850002,충청북도,괴산군,청안면,효근리,385-2,4376037024,4376037000,,,,127.6552965,36.7573236,라바138621,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000151,장소,유적지,10684261,대웅전,,,60605,보물,4613014400100170000,전라남도,여수시,중흥동,,17,4613014400,4613082000,,,,127.7005005,34.8211434,라라183474,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000152,장소,유적지,10684262,홍교,,,60605,보물,4613014400116080000,전라남도,여수시,중흥동,,1608,4613014400,4613082000,,,,127.6993637,34.8215611,라라182474,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000153,장소,유적지,10684263,좌수영대첩비,,,60605,보물,4613010500106200000,전라남도,여수시,고소동,,620,4613010500,4613057000,,,,127.738713,34.7401087,라라218384,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000154,장소,유적지,10684264,마애삼존불상,,,60605,보물,4888035023200060002,경상남도,거창군,위천면,상천리,산6-2,4888035023,4888035000,,,,127.7935635,35.7339311,라마265486,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000155,장소,유적지,10684265,승안사지삼층석탑,,,60605,보물,4887034027102630000,경상남도,함양군,수동면,우명리,263,4887034027,4887034000,,,,127.7972055,35.572614,라마269307,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000156,장소,유적지,10684266,청평사회전문,,,60605,보물,5111038022106740000,강원특별자치도,춘천시,북산면,청평리,674,5111038022,5111038000,,,,127.8089545,37.9861594,라사271985,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000157,장소,유적지,10684267,삼존불입상,,,60605,보물,4374031024101350006,충청북도,영동군,용산면,신항리,135-6,4374031024,4374031000,,,,127.8175638,36.2627925,라바285073,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000158,장소,유적지,10684268,봉황리마애불상군,,,60605,보물,4313038522200270000,충청북도,충주시,중앙탑면,봉황리,산27,4313038522,4313038500,,,,127.8307852,37.0659612,라바294964,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000159,장소,유적지,10684270,철불좌상,,,60605,보물,4313010900104550000,충청북도,충주시,단월동,,455,4313010900,4313060500,,,,127.9007507,36.9467636,라바356832,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000160,장소,유적지,10684271,상오리칠층석탑,,,60605,보물,4725042023106990000,경상북도,상주시,화북면,상오리,699,4725042023,4725042000,,,,127.9020993,36.5376461,라바359378,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000161,장소,유적지,10684272,삼층석탑,,,60605,보물,4374032026200030000,충청북도,영동군,황간면,우매리,산3,4374032026,4374032000,,,,127.9094818,36.2804974,라바367093,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000162,장소,유적지,10684273,대지국사비,,,60605,보물,4313042027103600000,충청북도,충주시,엄정면,괴동리,360,4313042027,4313042000,,,,127.9267853,37.1034702,라사379006,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000163,장소,유적지,10684274,통일대사부도,,,60605,보물,4376034032100380000,충청북도,괴산군,칠성면,태성리,38,4376034032,4376034000,,,,127.9273014,36.7548771,라바381619,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000164,장소,유적지,10684275,충주철불좌상,,,60605,보물,4313012500102690000,충청북도,충주시,지현동,,269,4313012500,4313056000,,,,127.9291269,36.9693598,라바381857,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000165,장소,유적지,10684276,석조여래입상,,,60605,보물,4888025032104790001,경상남도,거창군,거창읍,양평리,479-1,4888025032,4888025000,,,,127.9326171,35.7002435,라마391449,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000166,장소,유적지,10684277,효자리삼층석탑,,,60605,보물,4817046025104480000,경상남도,진주시,수곡면,효자리,448,4817046025,4817046000,,,,127.9407621,35.1960915,라라401890,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000167,장소,유적지,10684278,대웅전,,,60605,보물,4886040027110340000,경상남도,산청군,신등면,율현리,1034,4886040027,4886040000,,,,127.9671105,35.4165174,라마424135,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000000168,장소,유적지,10684279,약광전석불좌상,,,60605,보물,4715045026105130000,경상북도,김천시,증산면,수도리,513,4715045026,4715045000,,,,127.9965586,35.8618115,라마448629,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
